id,systemCode,name,chamber,type,activityName,activityDate
s1770,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-05-31 18:26:35+00:00
s1771,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-05-31 18:27:32+00:00
s1772,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2023-05-31 18:35:31+00:00
s1773,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-05-31 18:31:49+00:00
s1774,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-05-31 18:34:46+00:00
s1775,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-05-31 18:52:35+00:00
s1777,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-05-31 19:04:37+00:00
s1778,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-05-31 21:06:01+00:00
s1779,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-05-31 21:08:13+00:00
s178,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-01-31 19:53:15+00:00
s1780,slia00,Indian Affairs Committee,Senate,Other,Referred to,2023-05-31 21:31:13+00:00
s1781,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-05-31 21:33:03+00:00
s1782,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-05-31 21:38:52+00:00
s1783,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-05-31 22:06:59+00:00
s1784,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-05-31 23:32:24+00:00
s1785,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-01 01:40:47+00:00
s1786,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-01 14:27:02+00:00
s1787,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-01 14:37:58+00:00
s1788,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2023-06-01 15:36:09+00:00
s1789,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-01 16:36:07+00:00
s179,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-01-31 19:55:08+00:00
s1790,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-01 17:08:27+00:00
s1791,slin00,Intelligence (Select) Committee,Senate,Select,Referred to,2023-06-01 18:43:50+00:00
s1792,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-01 18:58:18+00:00
s1793,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-01 19:33:02+00:00
s1794,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-01 19:34:41+00:00
s1795,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-01 19:31:18+00:00
s1796,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-01 19:36:26+00:00
s1797,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-01 19:40:37+00:00
s1798,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Reported by,2023-12-11 21:06:17+00:00
s1798,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Markup by,2023-06-14 14:30:04+00:00
s1798,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-01 20:41:43+00:00
s1799,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-01 20:42:40+00:00
s18,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-01-23 22:03:13+00:00
s180,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-01-31 19:56:33+00:00
s1800,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-01 20:50:35+00:00
s1801,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-01 21:14:45+00:00
s1802,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-01 22:08:01+00:00
s1803,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-01 23:08:07+00:00
s1804,sseg00,Energy and Natural Resources Committee,Senate,Standing,Referred to,2023-06-02 02:30:24+00:00
s1805,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-06 19:29:45+00:00
s1806,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-06 19:27:45+00:00
s1807,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-06 19:41:34+00:00
s1808,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-06 19:44:40+00:00
s1809,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-06 19:49:11+00:00
s181,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-01-31 19:57:54+00:00
s1810,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-06 19:48:00+00:00
s1811,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-06 19:52:10+00:00
s1812,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-06 19:53:45+00:00
s1813,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-06 19:54:37+00:00
s1814,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-06 19:56:46+00:00
s1815,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-06 19:59:51+00:00
s1816,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-06 20:35:47+00:00
s1817,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-06 20:34:57+00:00
s1818,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2023-06-06 20:33:39+00:00
s1819,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-06 20:48:00+00:00
s182,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-01-31 20:01:08+00:00
s1820,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-06 20:54:20+00:00
s1821,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-06 20:56:18+00:00
s1822,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Reported by,2023-10-03 21:14:33+00:00
s1822,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Markup by,2023-06-14 14:30:06+00:00
s1822,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-06 20:58:12+00:00
s1823,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-06 21:00:03+00:00
s1824,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-06 20:49:31+00:00
s1825,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-06 20:50:30+00:00
s1826,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-06 20:53:22+00:00
s1827,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-06 20:54:42+00:00
s1828,ssva00,Veterans' Affairs Committee,Senate,Standing,Hearings by,2023-07-12 19:00:24+00:00
s1828,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-06 20:55:45+00:00
s1829,ssfr00,Foreign Relations Committee,Senate,Standing,Reported by,2024-05-07 23:37:37+00:00
s1829,ssfr00,Foreign Relations Committee,Senate,Standing,Markup by,2024-04-16 14:00:02+00:00
s1829,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-06 20:59:52+00:00
s183,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-01-31 20:02:13+00:00
s1830,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-06 21:07:24+00:00
s1831,sseg00,Energy and Natural Resources Committee,Senate,Standing,Referred to,2023-06-06 21:16:45+00:00
s1832,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-06 21:39:53+00:00
s1833,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-06 21:39:52+00:00
s1834,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-06 22:04:55+00:00
s1835,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Reported by,2024-05-09 17:32:05+00:00
s1835,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Markup by,2023-06-14 14:30:08+00:00
s1835,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-06 22:20:24+00:00
s1836,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-06 22:39:39+00:00
s1837,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-07 15:08:47+00:00
s1838,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-07 15:11:36+00:00
s1839,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-07 15:04:19+00:00
s1840,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Reported by,2024-02-01 18:19:27+00:00
s1840,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Markup by,2023-12-12 15:25:09+00:00
s1840,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-07 15:27:04+00:00
s1841,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-07 15:29:31+00:00
s1842,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-07 15:35:31+00:00
s1843,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-07 16:13:34+00:00
s1844,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Reported by,2023-07-26 21:19:40+00:00
s1844,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Markup by,2023-06-15 15:52:22+00:00
s1844,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-07 16:29:22+00:00
s1845,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-07 16:30:50+00:00
s1846,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-07 16:32:08+00:00
s1847,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-07 18:41:39+00:00
s1848,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-07 18:40:56+00:00
s1849,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-07 18:55:24+00:00
s185,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Hearings by,2023-11-02 14:00:00+00:00
s185,ssva00,Veterans' Affairs Committee,Senate,Standing,Markup by,2023-02-16 16:30:02+00:00
s185,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-01-31 20:35:35+00:00
s1850,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-07 18:57:50+00:00
s1851,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-07 18:50:41+00:00
s1852,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Reported by,2023-09-06 15:37:57+00:00
s1852,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Markup by,2023-06-15 14:51:13+00:00
s1852,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-07 18:52:06+00:00
s1853,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-07 18:59:55+00:00
s1854,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-07 19:48:48+00:00
s1855,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Reported by,2023-07-27 18:18:19+00:00
s1855,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Markup by,2023-06-15 14:51:15+00:00
s1855,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-07 19:51:11+00:00
s1856,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-07 19:54:12+00:00
s1857,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-07 20:24:00+00:00
s1858,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Reported by,2023-07-25 22:07:32+00:00
s1858,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Markup by,2023-06-14 14:30:00+00:00
s1858,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-07 20:25:26+00:00
s1859,sseg00,Energy and Natural Resources Committee,Senate,Standing,Referred to,2023-06-07 20:30:15+00:00
s186,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-01-31 20:37:39+00:00
s1860,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-07 20:30:14+00:00
s1861,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-07 20:46:37+00:00
s1862,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Markup by,2023-06-14 14:30:10+00:00
s1862,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-07 21:20:48+00:00
s1863,ssev00,Environment and Public Works Committee,Senate,Standing,Reported by,2024-01-25 19:07:52+00:00
s1863,ssev00,Environment and Public Works Committee,Senate,Standing,Markup by,2024-01-18 15:30:00+00:00
s1863,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2023-06-07 21:20:12+00:00
s1864,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-07 20:42:39+00:00
s1865,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Reported by,2023-08-22 17:18:02+00:00
s1865,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Markup by,2023-06-14 14:30:12+00:00
s1865,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-07 21:08:58+00:00
s1866,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-07 21:09:04+00:00
s1867,sssb00,Small Business and Entrepreneurship Committee,Senate,Standing,Hearings by,2024-04-10 20:51:00+00:00
s1867,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-07 21:14:39+00:00
s1868,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Reported by,2023-07-27 19:06:32+00:00
s1868,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Markup by,2023-06-14 14:30:14+00:00
s1868,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-07 21:15:34+00:00
s1869,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-07 21:29:03+00:00
s187,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-01-31 20:19:20+00:00
s1870,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-07 22:09:02+00:00
s1871,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Reported by,2023-09-05 21:31:34+00:00
s1871,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Markup by,2023-06-14 14:30:16+00:00
s1871,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-08 14:42:06+00:00
s1872,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-08 14:49:27+00:00
s1873,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-08 15:07:46+00:00
s1874,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-08 15:31:13+00:00
s1875,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-08 15:08:01+00:00
s1876,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-08 15:29:25+00:00
s1877,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-08 16:10:45+00:00
s1878,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-08 16:16:42+00:00
s1879,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-08 16:15:31+00:00
s188,sseg00,Energy and Natural Resources Committee,Senate,Standing,Referred to,2023-01-31 20:10:48+00:00
s1880,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-08 16:22:13+00:00
s1881,ssfr00,Foreign Relations Committee,Senate,Standing,Reported by,2024-05-07 23:39:38+00:00
s1881,ssfr00,Foreign Relations Committee,Senate,Standing,Markup by,2024-04-16 14:00:04+00:00
s1881,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-08 16:34:53+00:00
s1882,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-08 16:16:53+00:00
s1883,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-08 16:38:03+00:00
s1884,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-08 16:36:59+00:00
s1885,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-08 16:34:51+00:00
s1886,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Reported by,2023-08-22 17:55:17+00:00
s1886,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Markup by,2023-06-14 14:30:18+00:00
s1886,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-08 16:41:19+00:00
s1887,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-08 16:54:34+00:00
s1888,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-08 16:59:37+00:00
s189,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-01-31 20:22:39+00:00
s1891,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-08 17:25:13+00:00
s1892,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-06-08 17:29:37+00:00
s1893,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-08 17:39:20+00:00
s1894,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-08 17:40:17+00:00
s1895,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2023-06-08 17:35:48+00:00
s1896,sssb00,Small Business and Entrepreneurship Committee,Senate,Standing,Hearings by,2023-07-26 14:00:06+00:00
s1896,sssb00,Small Business and Entrepreneurship Committee,Senate,Standing,Referred to,2023-06-08 17:33:42+00:00
s1897,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Markup by,2024-04-10 14:00:02+00:00
s1897,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-08 17:47:30+00:00
s1898,slia00,Indian Affairs Committee,Senate,Other,Markup by,2023-11-15 19:53:12+00:00
s1898,slia00,Indian Affairs Committee,Senate,Other,Hearings by,2023-07-12 21:45:32+00:00
s1898,slia00,Indian Affairs Committee,Senate,Other,Referred to,2023-06-08 18:01:50+00:00
s1899,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-08 18:07:06+00:00
s19,sseg00,Energy and Natural Resources Committee,Senate,Standing,Referred to,2023-01-23 23:21:10+00:00
s190,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-01-31 20:20:14+00:00
s1900,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-08 18:17:00+00:00
s1901,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-08 18:21:42+00:00
s1902,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-08 18:23:55+00:00
s1903,slin00,Intelligence (Select) Committee,Senate,Select,Referred to,2023-06-08 18:13:28+00:00
s1904,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-08 18:21:15+00:00
s1905,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-08 18:26:39+00:00
s1906,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-08 19:17:36+00:00
s1907,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-08 18:46:15+00:00
s1908,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-08 18:36:38+00:00
s1909,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-08 18:44:02+00:00
s191,ssas00,Armed Services Committee,Senate,Standing,Referred to,2023-01-31 20:19:04+00:00
s1910,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-08 19:01:49+00:00
s1911,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-08 19:05:21+00:00
s1912,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-06-08 19:05:47+00:00
s1913,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-08 19:08:30+00:00
s1914,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-08 19:11:11+00:00
s1915,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2023-06-08 19:20:02+00:00
s1916,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-08 19:18:30+00:00
s1917,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2023-06-08 19:32:25+00:00
s1918,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-08 19:32:03+00:00
s1919,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-08 19:32:09+00:00
s192,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-01-31 20:25:08+00:00
s1920,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2023-06-08 20:05:45+00:00
s1921,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-12 20:25:05+00:00
s1922,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-12 20:23:30+00:00
s1923,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2023-06-12 20:21:33+00:00
s1924,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-12 20:23:59+00:00
s1925,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-12 20:25:13+00:00
s1926,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-12 20:50:01+00:00
s1927,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-12 20:44:28+00:00
s1928,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-12 20:56:39+00:00
s1929,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-12 21:34:47+00:00
s193,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-01-31 20:26:14+00:00
s1930,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-12 21:54:41+00:00
s1931,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-13 14:49:46+00:00
s1932,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2023-06-13 14:54:04+00:00
s1933,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-13 15:24:08+00:00
s1934,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-13 15:34:28+00:00
s1935,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-13 15:33:19+00:00
s1936,sseg00,Energy and Natural Resources Committee,Senate,Standing,Referred to,2023-06-13 16:08:50+00:00
s1937,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-13 16:10:03+00:00
s1938,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-13 16:11:09+00:00
s1939,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Reported by,2024-02-29 19:21:41+00:00
s1939,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Markup by,2024-02-08 17:22:25+00:00
s1939,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-13 16:10:40+00:00
s194,ssga00,Homeland Security and Governmental Affairs Committee,Senate,Standing,Referred to,2023-01-31 20:30:04+00:00
s1940,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2023-06-13 16:20:36+00:00
s1941,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Hearings by,2024-03-12 18:24:45+00:00
s1941,ssbk00,"Banking, Housing, and Urban Affairs Committee",Senate,Standing,Referred to,2023-06-13 16:22:01+00:00
s1942,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-13 16:53:01+00:00
s1943,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2023-06-13 17:12:15+00:00
s1944,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-13 18:52:58+00:00
s1945,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-13 18:52:16+00:00
s1946,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-13 18:53:25+00:00
s1947,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2023-06-13 18:32:26+00:00
s1948,ssev00,Environment and Public Works Committee,Senate,Standing,Referred to,2023-06-13 18:30:49+00:00
s1949,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-13 19:10:59+00:00
s195,slia00,Indian Affairs Committee,Senate,Other,Reported by,2023-12-12 16:02:47+00:00
s195,slia00,Indian Affairs Committee,Senate,Other,Markup by,2023-07-19 18:30:00+00:00
s195,slia00,Indian Affairs Committee,Senate,Other,Hearings by,2023-05-03 18:30:00+00:00
s195,slia00,Indian Affairs Committee,Senate,Other,Referred to,2023-01-31 20:31:56+00:00
s1950,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-13 20:44:32+00:00
s1951,ssva00,Veterans' Affairs Committee,Senate,Standing,Hearings by,2023-07-12 19:00:26+00:00
s1951,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-13 20:48:40+00:00
s1952,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-13 20:47:17+00:00
s1953,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-13 20:37:40+00:00
s1954,ssva00,Veterans' Affairs Committee,Senate,Standing,Hearings by,2023-07-12 19:00:28+00:00
s1954,ssva00,Veterans' Affairs Committee,Senate,Standing,Referred to,2023-06-13 20:46:09+00:00
s1956,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-13 20:50:23+00:00
s1957,ssaf00,"Agriculture, Nutrition, and Forestry Committee",Senate,Standing,Referred to,2023-06-13 20:57:23+00:00
s1958,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-13 21:06:22+00:00
s1959,ssju00,Judiciary Committee,Senate,Standing,Referred to,2023-06-13 21:00:01+00:00
s196,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-01-31 20:26:59+00:00
s1960,ssfr00,Foreign Relations Committee,Senate,Standing,Referred to,2023-06-13 21:01:39+00:00
s1961,sshr00,"Health, Education, Labor, and Pensions Committee",Senate,Standing,Referred to,2023-06-13 21:05:32+00:00
s1962,sscm00,"Commerce, Science, and Transportation Committee",Senate,Standing,Referred to,2023-06-13 22:49:17+00:00
s1963,ssfi00,Finance Committee,Senate,Standing,Referred to,2023-06-14 14:45:31+00:00
